,datetime,pnl
1587974400,2020-04-27 08:00:00 UTC,6323.5580029269395
1587978000,2020-04-27 09:00:00 UTC,6306.175659802963
1587981600,2020-04-27 10:00:00 UTC,6345.137268001573
1587985200,2020-04-27 11:00:00 UTC,6363.558103509385
1587988800,2020-04-27 12:00:00 UTC,6358.131318873288
1587992400,2020-04-27 13:00:00 UTC,6323.357438531252
1587996000,2020-04-27 14:00:00 UTC,6395.583627828436
1587999600,2020-04-27 15:00:00 UTC,6398.350591730224
1588003200,2020-04-27 16:00:00 UTC,6370.779373102177
1588006800,2020-04-27 17:00:00 UTC,6376.991863410406
1588010400,2020-04-27 18:00:00 UTC,6468.394546594059
1588014000,2020-04-27 19:00:00 UTC,6496.616767387101
1588017600,2020-04-27 20:00:00 UTC,6416.870934323305
1588021200,2020-04-27 21:00:00 UTC,6403.514453467639
1588024800,2020-04-27 22:00:00 UTC,6369.822558311628
1588028400,2020-04-27 23:00:00 UTC,6404.218621946023
1588032000,2020-04-28 00:00:00 UTC,6417.2288235924525
1588035600,2020-04-28 01:00:00 UTC,6395.361604138266
1588039200,2020-04-28 02:00:00 UTC,6401.447438668164
1588042800,2020-04-28 03:00:00 UTC,6278.374012377407
1588046400,2020-04-28 04:00:00 UTC,6457.832613961537
1588050000,2020-04-28 05:00:00 UTC,6458.804531437966
1588053600,2020-04-28 06:00:00 UTC,6412.626530837212
1588057200,2020-04-28 07:00:00 UTC,6476.028562017854
1588060800,2020-04-28 08:00:00 UTC,6388.239307614359
1588064400,2020-04-28 09:00:00 UTC,6405.915577712362
1588068000,2020-04-28 10:00:00 UTC,6372.603839741004
1588071600,2020-04-28 11:00:00 UTC,6357.962418542868
1588075200,2020-04-28 12:00:00 UTC,6393.66231813345
1588078800,2020-04-28 13:00:00 UTC,6370.7891800784555
1588082400,2020-04-28 14:00:00 UTC,6412.315094413126
1588086000,2020-04-28 15:00:00 UTC,6354.161203784518
1588089600,2020-04-28 16:00:00 UTC,6459.138646572071
1588093200,2020-04-28 17:00:00 UTC,6409.571071297912
1588096800,2020-04-28 18:00:00 UTC,6442.118637388338
1588100400,2020-04-28 19:00:00 UTC,6444.609744969263
1588104000,2020-04-28 20:00:00 UTC,6537.630304703714
1588107600,2020-04-28 21:00:00 UTC,6568.514934147867
1588111200,2020-04-28 22:00:00 UTC,6356.169152343827
1588114800,2020-04-28 23:00:00 UTC,6369.069368139887
1588118400,2020-04-29 00:00:00 UTC,6482.619991253344
1588122000,2020-04-29 01:00:00 UTC,6460.739675902895
1588125600,2020-04-29 02:00:00 UTC,6503.996665237627
1588129200,2020-04-29 03:00:00 UTC,6542.268409100677
1588132800,2020-04-29 04:00:00 UTC,6501.065219647345
1588136400,2020-04-29 05:00:00 UTC,6459.1335421805625
1588140000,2020-04-29 06:00:00 UTC,6495.0799757493
1588143600,2020-04-29 07:00:00 UTC,6496.458451257323
1588147200,2020-04-29 08:00:00 UTC,6549.701499791691
1588150800,2020-04-29 09:00:00 UTC,6558.6719597516085
1588154400,2020-04-29 10:00:00 UTC,6604.702724816233
1588158000,2020-04-29 11:00:00 UTC,6540.963617960743
1588161600,2020-04-29 12:00:00 UTC,6543.007834614345
1588165200,2020-04-29 13:00:00 UTC,6525.702644164746
1588168800,2020-04-29 14:00:00 UTC,6530.039603222503
1588172400,2020-04-29 15:00:00 UTC,6313.289556391409
1588176000,2020-04-29 16:00:00 UTC,6246.272256131987
1588179600,2020-04-29 17:00:00 UTC,6432.557968598446
1588183200,2020-04-29 18:00:00 UTC,6423.669085189397
1588186800,2020-04-29 19:00:00 UTC,6492.5388654536355
1588190400,2020-04-29 20:00:00 UTC,6381.304849855832
1588194000,2020-04-29 21:00:00 UTC,6345.215165957611
1588197600,2020-04-29 22:00:00 UTC,6487.972587185225
1588201200,2020-04-29 23:00:00 UTC,6509.773710232647
1588204800,2020-04-30 00:00:00 UTC,6474.659267682945
1588208400,2020-04-30 01:00:00 UTC,6669.184771663572
1588212000,2020-04-30 02:00:00 UTC,6593.780109462526
1588215600,2020-04-30 03:00:00 UTC,6579.1468954765905
1588219200,2020-04-30 04:00:00 UTC,6428.104624843781
1588222800,2020-04-30 05:00:00 UTC,6359.444197057414
1588226400,2020-04-30 06:00:00 UTC,6441.1759855099
1588230000,2020-04-30 07:00:00 UTC,6631.375608492391
1588233600,2020-04-30 08:00:00 UTC,6470.3819159593195
1588237200,2020-04-30 09:00:00 UTC,6722.1099692428825
1588240800,2020-04-30 10:00:00 UTC,6661.164969379258
1588244400,2020-04-30 11:00:00 UTC,6753.220849168693
1588248000,2020-04-30 12:00:00 UTC,6722.126887716578
1588251600,2020-04-30 13:00:00 UTC,6758.460578798999
1588255200,2020-04-30 14:00:00 UTC,6679.356121866133
1588258800,2020-04-30 15:00:00 UTC,6866.4314922304975
1588262400,2020-04-30 16:00:00 UTC,6875.466757634261
1588266000,2020-04-30 17:00:00 UTC,6738.156698279118
1588269600,2020-04-30 18:00:00 UTC,6733.966952170172
1588273200,2020-04-30 19:00:00 UTC,6780.745920971448
1588276800,2020-04-30 20:00:00 UTC,6637.7836224687935
1588280400,2020-04-30 21:00:00 UTC,6766.079054067605
1588284000,2020-04-30 22:00:00 UTC,6621.617349650281
1588287600,2020-04-30 23:00:00 UTC,6718.770066112752
1588291200,2020-05-01 00:00:00 UTC,6684.680589113653
1588294800,2020-05-01 01:00:00 UTC,6774.486651249815
1588298400,2020-05-01 02:00:00 UTC,6866.147053391905
1588302000,2020-05-01 03:00:00 UTC,6885.204279488614
1588305600,2020-05-01 04:00:00 UTC,6820.0137819583115
1588309200,2020-05-01 05:00:00 UTC,6845.122391023821
1588312800,2020-05-01 06:00:00 UTC,6746.260139168214
1588316400,2020-05-01 07:00:00 UTC,6636.360767520672
1588320000,2020-05-01 08:00:00 UTC,6605.677248045088
1588323600,2020-05-01 09:00:00 UTC,6874.0475107029315
1588327200,2020-05-01 10:00:00 UTC,6778.226298978619
1588330800,2020-05-01 11:00:00 UTC,6913.359958393047
1588334400,2020-05-01 12:00:00 UTC,6938.772636954139
1588338000,2020-05-01 13:00:00 UTC,6913.971320998938
1588341600,2020-05-01 14:00:00 UTC,6898.035944077651
1588345200,2020-05-01 15:00:00 UTC,6981.968118409905
1588348800,2020-05-01 16:00:00 UTC,6879.056742264004
1588352400,2020-05-01 17:00:00 UTC,6900.4510532131635
1588356000,2020-05-01 18:00:00 UTC,7097.582589966979
1588359600,2020-05-01 19:00:00 UTC,7077.9980713891955
1588363200,2020-05-01 20:00:00 UTC,7039.760877073338
1588366800,2020-05-01 21:00:00 UTC,6946.176284234984
1588370400,2020-05-01 22:00:00 UTC,7130.689047674897
1588374000,2020-05-01 23:00:00 UTC,6993.761757628367
1588377600,2020-05-02 00:00:00 UTC,6986.830451723653
1588381200,2020-05-02 01:00:00 UTC,7096.038187408841
1588384800,2020-05-02 02:00:00 UTC,7143.8563629475475
1588388400,2020-05-02 03:00:00 UTC,7174.561995321496
1588392000,2020-05-02 04:00:00 UTC,7143.660403013216
1588395600,2020-05-02 05:00:00 UTC,7161.728701705903
1588399200,2020-05-02 06:00:00 UTC,7162.591929251114
1588402800,2020-05-02 07:00:00 UTC,7203.334415061868
1588406400,2020-05-02 08:00:00 UTC,7223.589165548651
1588410000,2020-05-02 09:00:00 UTC,7053.941759160022
1588413600,2020-05-02 10:00:00 UTC,7066.778218955856
1588417200,2020-05-02 11:00:00 UTC,7081.0809551847005
1588420800,2020-05-02 12:00:00 UTC,7087.693290213904
1588424400,2020-05-02 13:00:00 UTC,7008.391676875307
1588428000,2020-05-02 14:00:00 UTC,7076.691053597374
1588431600,2020-05-02 15:00:00 UTC,6976.264280001899
1588435200,2020-05-02 16:00:00 UTC,7056.728802412598
1588438800,2020-05-02 17:00:00 UTC,6881.813338439925
1588442400,2020-05-02 18:00:00 UTC,7064.2099650517475
1588446000,2020-05-02 19:00:00 UTC,7123.389386145703
1588449600,2020-05-02 20:00:00 UTC,7278.1428314910745
1588453200,2020-05-02 21:00:00 UTC,7110.989235578168
1588456800,2020-05-02 22:00:00 UTC,7084.310922597001
1588460400,2020-05-02 23:00:00 UTC,7166.493487685574
1588464000,2020-05-03 00:00:00 UTC,7024.507311602175
1588467600,2020-05-03 01:00:00 UTC,7172.964655129846
1588471200,2020-05-03 02:00:00 UTC,7256.240552405089
1588474800,2020-05-03 03:00:00 UTC,7229.30972606918
1588478400,2020-05-03 04:00:00 UTC,7220.68648147206
1588482000,2020-05-03 05:00:00 UTC,7312.334416978433
1588485600,2020-05-03 06:00:00 UTC,7262.285369677497
1588489200,2020-05-03 07:00:00 UTC,7225.90999913416
1588492800,2020-05-03 08:00:00 UTC,7328.674500942664
1588496400,2020-05-03 09:00:00 UTC,7375.345859064887
1588500000,2020-05-03 10:00:00 UTC,7372.630960362924
1588503600,2020-05-03 11:00:00 UTC,7349.893422445538
1588507200,2020-05-03 12:00:00 UTC,7568.181367563596
1588510800,2020-05-03 13:00:00 UTC,7435.885715841026
1588514400,2020-05-03 14:00:00 UTC,7674.716028925747
1588518000,2020-05-03 15:00:00 UTC,7554.9945208329145
1588521600,2020-05-03 16:00:00 UTC,7520.513084774652
1588525200,2020-05-03 17:00:00 UTC,7594.843971808506
1588528800,2020-05-03 18:00:00 UTC,7713.721465384559
1588532400,2020-05-03 19:00:00 UTC,7587.519956689223
1588536000,2020-05-03 20:00:00 UTC,7568.757546732043
1588539600,2020-05-03 21:00:00 UTC,7603.4227829952315
1588543200,2020-05-03 22:00:00 UTC,7647.405810317262
1588546800,2020-05-03 23:00:00 UTC,7663.402866517355
1588550400,2020-05-04 00:00:00 UTC,7614.757154416274
1588554000,2020-05-04 01:00:00 UTC,7733.5940773632165
1588557600,2020-05-04 02:00:00 UTC,7764.962190802965
1588561200,2020-05-04 03:00:00 UTC,7674.483846406764
1588564800,2020-05-04 04:00:00 UTC,7662.266026691915
1588568400,2020-05-04 05:00:00 UTC,7521.068127838832
1588572000,2020-05-04 06:00:00 UTC,7668.912053200452
1588575600,2020-05-04 07:00:00 UTC,7649.925928308824
1588579200,2020-05-04 08:00:00 UTC,7641.71144480217
1588582800,2020-05-04 09:00:00 UTC,7770.00840957681
1588586400,2020-05-04 10:00:00 UTC,7784.74022407034
1588590000,2020-05-04 11:00:00 UTC,7797.418620133866
1588593600,2020-05-04 12:00:00 UTC,7586.8489947830485
1588597200,2020-05-04 13:00:00 UTC,7643.54108287846
1588600800,2020-05-04 14:00:00 UTC,7556.372744171421
1588604400,2020-05-04 15:00:00 UTC,7609.831685546083
1588608000,2020-05-04 16:00:00 UTC,7669.2127035582425
1588611600,2020-05-04 17:00:00 UTC,7649.193976789998
1588615200,2020-05-04 18:00:00 UTC,7781.279337860625
1588618800,2020-05-04 19:00:00 UTC,7689.513771010142
1588622400,2020-05-04 20:00:00 UTC,7868.578754699073
1588626000,2020-05-04 21:00:00 UTC,7796.319931254858
1588629600,2020-05-04 22:00:00 UTC,7752.391144919203
1588633200,2020-05-04 23:00:00 UTC,7679.557597853428
1588636800,2020-05-05 00:00:00 UTC,7700.384166137533
1588640400,2020-05-05 01:00:00 UTC,7769.707420023723
1588644000,2020-05-05 02:00:00 UTC,7756.321507252446
1588647600,2020-05-05 03:00:00 UTC,7775.031342759589
1588651200,2020-05-05 04:00:00 UTC,7822.520774016491
1588654800,2020-05-05 05:00:00 UTC,7740.908362715888
1588658400,2020-05-05 06:00:00 UTC,7756.993697404089
1588662000,2020-05-05 07:00:00 UTC,7882.168061704279
1588665600,2020-05-05 08:00:00 UTC,7747.226752666095
1588669200,2020-05-05 09:00:00 UTC,7919.347195942616
1588672800,2020-05-05 10:00:00 UTC,7871.173592439304
1588676400,2020-05-05 11:00:00 UTC,7782.23181295156
1588680000,2020-05-05 12:00:00 UTC,7930.39771353987
1588683600,2020-05-05 13:00:00 UTC,7870.435088899453
1588687200,2020-05-05 14:00:00 UTC,7927.685504184395
1588690800,2020-05-05 15:00:00 UTC,7940.81133256611
1588694400,2020-05-05 16:00:00 UTC,7869.449527440601
1588698000,2020-05-05 17:00:00 UTC,7936.593643554676
1588701600,2020-05-05 18:00:00 UTC,7949.323334120022
1588705200,2020-05-05 19:00:00 UTC,7942.221515642844
1588708800,2020-05-05 20:00:00 UTC,7865.693699721519
1588712400,2020-05-05 21:00:00 UTC,8010.73330725365
1588716000,2020-05-05 22:00:00 UTC,7936.422174954908
1588719600,2020-05-05 23:00:00 UTC,7958.254989096483
1588723200,2020-05-06 00:00:00 UTC,7983.819772293257
1588726800,2020-05-06 01:00:00 UTC,7925.809390793104
1588730400,2020-05-06 02:00:00 UTC,7975.225798965809
1588734000,2020-05-06 03:00:00 UTC,7896.612263775306
1588737600,2020-05-06 04:00:00 UTC,7858.73723486747
1588741200,2020-05-06 05:00:00 UTC,7902.2420850180015
1588744800,2020-05-06 06:00:00 UTC,8014.793475582487
1588748400,2020-05-06 07:00:00 UTC,7962.9125494910995
1588752000,2020-05-06 08:00:00 UTC,7843.069509340737
1588755600,2020-05-06 09:00:00 UTC,7984.013269995555
1588759200,2020-05-06 10:00:00 UTC,7851.282851545225
1588762800,2020-05-06 11:00:00 UTC,7806.230524165926
1588766400,2020-05-06 12:00:00 UTC,7648.638630941755
1588770000,2020-05-06 13:00:00 UTC,7794.556990765387
1588773600,2020-05-06 14:00:00 UTC,7794.16391805363
1588777200,2020-05-06 15:00:00 UTC,7854.461606014113
1588780800,2020-05-06 16:00:00 UTC,7834.19919576914
1588784400,2020-05-06 17:00:00 UTC,8008.4291522409485
1588788000,2020-05-06 18:00:00 UTC,7909.690990681208
1588791600,2020-05-06 19:00:00 UTC,8016.08993009992
1588795200,2020-05-06 20:00:00 UTC,8059.402196484366
1588798800,2020-05-06 21:00:00 UTC,8020.715013753735
1588802400,2020-05-06 22:00:00 UTC,8120.963303700556
1588806000,2020-05-06 23:00:00 UTC,8039.63405486341
1588809600,2020-05-07 00:00:00 UTC,8131.096106423688
1588813200,2020-05-07 01:00:00 UTC,8311.55156975886
1588816800,2020-05-07 02:00:00 UTC,8246.13083880331
1588820400,2020-05-07 03:00:00 UTC,8080.265010538492
1588824000,2020-05-07 04:00:00 UTC,8152.694390645268
1588827600,2020-05-07 05:00:00 UTC,8068.014130559556
1588831200,2020-05-07 06:00:00 UTC,8157.61461782172
1588834800,2020-05-07 07:00:00 UTC,8141.6279945317265
1588838400,2020-05-07 08:00:00 UTC,8132.079148267186
1588842000,2020-05-07 09:00:00 UTC,8180.2911903263075
1588845600,2020-05-07 10:00:00 UTC,8151.897793285093
1588849200,2020-05-07 11:00:00 UTC,8187.158419304796
1588852800,2020-05-07 12:00:00 UTC,8146.45269873171
1588856400,2020-05-07 13:00:00 UTC,8096.114505327668
1588860000,2020-05-07 14:00:00 UTC,8130.125851974378
1588863600,2020-05-07 15:00:00 UTC,8097.569340287572
1588867200,2020-05-07 16:00:00 UTC,8226.721262387724
1588870800,2020-05-07 17:00:00 UTC,8001.456523955306
1588874400,2020-05-07 18:00:00 UTC,8004.121973465631
1588878000,2020-05-07 19:00:00 UTC,7968.063853474617
1588881600,2020-05-07 20:00:00 UTC,7921.968114478755
1588885200,2020-05-07 21:00:00 UTC,8129.272022040493
1588888800,2020-05-07 22:00:00 UTC,8128.248708861997
1588892400,2020-05-07 23:00:00 UTC,8141.956178386145
1588896000,2020-05-08 00:00:00 UTC,7937.596413022045
1588899600,2020-05-08 01:00:00 UTC,8182.001111389737
1588903200,2020-05-08 02:00:00 UTC,8087.306720314117
1588906800,2020-05-08 03:00:00 UTC,8157.386603924448
1588910400,2020-05-08 04:00:00 UTC,8108.697279933594
1588914000,2020-05-08 05:00:00 UTC,8152.152378569578
1588917600,2020-05-08 06:00:00 UTC,8142.9440866144605
1588921200,2020-05-08 07:00:00 UTC,8170.651282147267
1588924800,2020-05-08 08:00:00 UTC,7983.838566170444
1588928400,2020-05-08 09:00:00 UTC,8166.93282441081
1588932000,2020-05-08 10:00:00 UTC,8336.011562410173
1588935600,2020-05-08 11:00:00 UTC,8258.627604657853
1588939200,2020-05-08 12:00:00 UTC,8283.33517237188
1588942800,2020-05-08 13:00:00 UTC,8340.187732729511
1588946400,2020-05-08 14:00:00 UTC,8262.111637206812
1588950000,2020-05-08 15:00:00 UTC,8058.937617919476
1588953600,2020-05-08 16:00:00 UTC,8195.532607574403
1588957200,2020-05-08 17:00:00 UTC,8199.232799068306
1588960800,2020-05-08 18:00:00 UTC,8380.532198724435
1588964400,2020-05-08 19:00:00 UTC,8383.077832871648
1588968000,2020-05-08 20:00:00 UTC,8378.973887431095
1588971600,2020-05-08 21:00:00 UTC,8336.03321134191
1588975200,2020-05-08 22:00:00 UTC,8421.386999915663
1588978800,2020-05-08 23:00:00 UTC,8461.348780457578
1588982400,2020-05-09 00:00:00 UTC,8355.053023036693
1588986000,2020-05-09 01:00:00 UTC,8484.538139476153
1588989600,2020-05-09 02:00:00 UTC,8652.163716245086
1588993200,2020-05-09 03:00:00 UTC,8457.073874664671
1588996800,2020-05-09 04:00:00 UTC,8551.783748080448
1589000400,2020-05-09 05:00:00 UTC,8392.253672913084
1589004000,2020-05-09 06:00:00 UTC,8567.971657022317
1589007600,2020-05-09 07:00:00 UTC,8449.71509838009
1589011200,2020-05-09 08:00:00 UTC,8450.466244399551
1589014800,2020-05-09 09:00:00 UTC,8586.072851688674
1589018400,2020-05-09 10:00:00 UTC,8584.404351118403
1589022000,2020-05-09 11:00:00 UTC,8782.816258578157
1589025600,2020-05-09 12:00:00 UTC,8680.736290665052
1589029200,2020-05-09 13:00:00 UTC,8649.030158184472
1589032800,2020-05-09 14:00:00 UTC,8621.302325890403
1589036400,2020-05-09 15:00:00 UTC,8606.458867185578
1589040000,2020-05-09 16:00:00 UTC,8716.796594018644
1589043600,2020-05-09 17:00:00 UTC,8832.53499196468
1589047200,2020-05-09 18:00:00 UTC,8848.13957556782
1589050800,2020-05-09 19:00:00 UTC,8880.987228069916
1589054400,2020-05-09 20:00:00 UTC,8721.922036806984
1589058000,2020-05-09 21:00:00 UTC,9013.820820333862
1589061600,2020-05-09 22:00:00 UTC,9070.159949759618
1589065200,2020-05-09 23:00:00 UTC,8902.780390852575
1589068800,2020-05-10 00:00:00 UTC,9407.323921613737
1589072400,2020-05-10 01:00:00 UTC,9328.408335020235
1589076000,2020-05-10 02:00:00 UTC,9282.96633738666
1589079600,2020-05-10 03:00:00 UTC,9345.977977885068
1589083200,2020-05-10 04:00:00 UTC,9296.847898565873
1589086800,2020-05-10 05:00:00 UTC,9401.581763824
1589090400,2020-05-10 06:00:00 UTC,9418.987439437446
1589094000,2020-05-10 07:00:00 UTC,9457.34014999319
1589097600,2020-05-10 08:00:00 UTC,9340.651519467923
1589101200,2020-05-10 09:00:00 UTC,9427.708614663923
1589104800,2020-05-10 10:00:00 UTC,9437.317437130605
1589108400,2020-05-10 11:00:00 UTC,9401.029464360927
1589112000,2020-05-10 12:00:00 UTC,9378.245976438397
1589115600,2020-05-10 13:00:00 UTC,9433.013182220304
1589119200,2020-05-10 14:00:00 UTC,9377.092999231354
1589122800,2020-05-10 15:00:00 UTC,9369.616681168642
1589126400,2020-05-10 16:00:00 UTC,9474.469235703691
1589130000,2020-05-10 17:00:00 UTC,9336.342091743765
1589133600,2020-05-10 18:00:00 UTC,9376.7267039695
1589137200,2020-05-10 19:00:00 UTC,9310.207834908157
1589140800,2020-05-10 20:00:00 UTC,9284.130946653033
1589144400,2020-05-10 21:00:00 UTC,9365.387804038506
1589148000,2020-05-10 22:00:00 UTC,9379.03578933363
1589151600,2020-05-10 23:00:00 UTC,9352.327846693264
1589155200,2020-05-11 00:00:00 UTC,9285.82331977706
1589158800,2020-05-11 01:00:00 UTC,9457.888300288436
1589162400,2020-05-11 02:00:00 UTC,9431.395489824856
1589166000,2020-05-11 03:00:00 UTC,9444.168604267728
1589169600,2020-05-11 04:00:00 UTC,9443.738339914154
1589173200,2020-05-11 05:00:00 UTC,9457.544088805585
1589176800,2020-05-11 06:00:00 UTC,9470.948257633689
1589180400,2020-05-11 07:00:00 UTC,9443.838734929996
1589184000,2020-05-11 08:00:00 UTC,9470.216808232628
1589187600,2020-05-11 09:00:00 UTC,9368.510849773305
1589191200,2020-05-11 10:00:00 UTC,9450.599551575684
1589194800,2020-05-11 11:00:00 UTC,9451.632186024253
1589198400,2020-05-11 12:00:00 UTC,9358.290637161597
1589202000,2020-05-11 13:00:00 UTC,9331.39624663469
1589205600,2020-05-11 14:00:00 UTC,9452.464030441133
1589209200,2020-05-11 15:00:00 UTC,9344.628309721356
1589212800,2020-05-11 16:00:00 UTC,9423.389633856164
1589216400,2020-05-11 17:00:00 UTC,9442.581999784721
1589220000,2020-05-11 18:00:00 UTC,9470.050076116386
1589223600,2020-05-11 19:00:00 UTC,9431.40086345006
1589227200,2020-05-11 20:00:00 UTC,9498.249601849122
1589230800,2020-05-11 21:00:00 UTC,9418.14011607314
1589234400,2020-05-11 22:00:00 UTC,9444.790690133028
1589238000,2020-05-11 23:00:00 UTC,9458.237885396476
1589241600,2020-05-12 00:00:00 UTC,9405.553449516818
1589245200,2020-05-12 01:00:00 UTC,9440.120891698116
1589248800,2020-05-12 02:00:00 UTC,9454.600721410134
1589252400,2020-05-12 03:00:00 UTC,9481.595506952886
1589256000,2020-05-12 04:00:00 UTC,9415.1196643269
1589259600,2020-05-12 05:00:00 UTC,9509.092267574779
1589263200,2020-05-12 06:00:00 UTC,9481.868007710138
1589266800,2020-05-12 07:00:00 UTC,9481.17958474443
1589270400,2020-05-12 08:00:00 UTC,9442.214844885471
1589274000,2020-05-12 09:00:00 UTC,9461.931959014662
1589277600,2020-05-12 10:00:00 UTC,9422.020637577858
1589281200,2020-05-12 11:00:00 UTC,9449.273581732756
1589284800,2020-05-12 12:00:00 UTC,9502.56038770741
1589288400,2020-05-12 13:00:00 UTC,9475.422180713489
1589292000,2020-05-12 14:00:00 UTC,9516.208373002526
1589295600,2020-05-12 15:00:00 UTC,9448.570816621926
1589299200,2020-05-12 16:00:00 UTC,9488.984113137885
1589302800,2020-05-12 17:00:00 UTC,9482.314226265946
1589306400,2020-05-12 18:00:00 UTC,9509.194274647729
1589310000,2020-05-12 19:00:00 UTC,9455.219045707367
1589313600,2020-05-12 20:00:00 UTC,9495.40286790143
1589317200,2020-05-12 21:00:00 UTC,9535.231617592988
1589320800,2020-05-12 22:00:00 UTC,9535.231617592988
1589324400,2020-05-12 23:00:00 UTC,9535.231617592988
1589328000,2020-05-13 00:00:00 UTC,9535.231617592988
1589331600,2020-05-13 01:00:00 UTC,9535.231617592988
1589335200,2020-05-13 02:00:00 UTC,9484.754856012114
1589338800,2020-05-13 03:00:00 UTC,9521.822524883886
1589342400,2020-05-13 04:00:00 UTC,9583.947868733863
1589346000,2020-05-13 05:00:00 UTC,9595.784914762306
1589349600,2020-05-13 06:00:00 UTC,9596.6150645151
1589353200,2020-05-13 07:00:00 UTC,9570.882892862777
1589356800,2020-05-13 08:00:00 UTC,9571.591979109944
1589360400,2020-05-13 09:00:00 UTC,9565.189461495065
1589364000,2020-05-13 10:00:00 UTC,9565.258640641128
1589367600,2020-05-13 11:00:00 UTC,9590.610326990085
1589371200,2020-05-13 12:00:00 UTC,9591.284823664217
1589374800,2020-05-13 13:00:00 UTC,9603.545980353796
1589378400,2020-05-13 14:00:00 UTC,9603.545980353796
1589382000,2020-05-13 15:00:00 UTC,9603.545980353796
1589385600,2020-05-13 16:00:00 UTC,9603.545980353796
1589389200,2020-05-13 17:00:00 UTC,9603.545980353796
1589392800,2020-05-13 18:00:00 UTC,9603.545980353796
1589396400,2020-05-13 19:00:00 UTC,9603.545980353796
1589400000,2020-05-13 20:00:00 UTC,9603.545980353796
1589403600,2020-05-13 21:00:00 UTC,9603.545980353796
1589407200,2020-05-13 22:00:00 UTC,9603.545980353796
1589410800,2020-05-13 23:00:00 UTC,9603.545980353796
1589414400,2020-05-14 00:00:00 UTC,9603.545980353796
1589418000,2020-05-14 01:00:00 UTC,9603.545980353796
1589421600,2020-05-14 02:00:00 UTC,9603.545980353796
1589425200,2020-05-14 03:00:00 UTC,9603.545980353796
1589428800,2020-05-14 04:00:00 UTC,9603.545980353796
1589432400,2020-05-14 05:00:00 UTC,9603.545980353796
1589436000,2020-05-14 06:00:00 UTC,9603.545980353796
1589439600,2020-05-14 07:00:00 UTC,9603.545980353796
1589443200,2020-05-14 08:00:00 UTC,9603.545980353796
1589446800,2020-05-14 09:00:00 UTC,9603.545980353796
1589450400,2020-05-14 10:00:00 UTC,9603.545980353796
1589454000,2020-05-14 11:00:00 UTC,9603.545980353796
1589457600,2020-05-14 12:00:00 UTC,9603.545980353796
1589461200,2020-05-14 13:00:00 UTC,9603.545980353796
1589464800,2020-05-14 14:00:00 UTC,9603.545980353796
1589468400,2020-05-14 15:00:00 UTC,9603.545980353796
1589472000,2020-05-14 16:00:00 UTC,9603.545980353796
1589475600,2020-05-14 17:00:00 UTC,9603.545980353796
1589479200,2020-05-14 18:00:00 UTC,9603.545980353796
1589482800,2020-05-14 19:00:00 UTC,9603.545980353796
1589486400,2020-05-14 20:00:00 UTC,9603.545980353796
1589490000,2020-05-14 21:00:00 UTC,9603.545980353796
1589493600,2020-05-14 22:00:00 UTC,9603.545980353796
1589497200,2020-05-14 23:00:00 UTC,9603.545980353796
1589500800,2020-05-15 00:00:00 UTC,9603.545980353796
1589504400,2020-05-15 01:00:00 UTC,9603.545980353796
1589508000,2020-05-15 02:00:00 UTC,9553.065803054778
1589511600,2020-05-15 03:00:00 UTC,9628.934296754189
1589515200,2020-05-15 04:00:00 UTC,9640.604257783445
1589518800,2020-05-15 05:00:00 UTC,9616.22956085531
1589522400,2020-05-15 06:00:00 UTC,9704.532849183262
1589526000,2020-05-15 07:00:00 UTC,9692.457976248494
1589529600,2020-05-15 08:00:00 UTC,9692.5704517778
1589533200,2020-05-15 09:00:00 UTC,9673.517517022461
1589536800,2020-05-15 10:00:00 UTC,9686.31223334476
1589540400,2020-05-15 11:00:00 UTC,9711.834180671794
1589544000,2020-05-15 12:00:00 UTC,9686.154767603744
1589547600,2020-05-15 13:00:00 UTC,9711.631724719053
1589551200,2020-05-15 14:00:00 UTC,9625.352995918562
1589554800,2020-05-15 15:00:00 UTC,9662.387438533835
1589558400,2020-05-15 16:00:00 UTC,9625.060559542362
1589562000,2020-05-15 17:00:00 UTC,9619.06762339329
1589565600,2020-05-15 18:00:00 UTC,9605.890490271355
1589569200,2020-05-15 19:00:00 UTC,9680.229316772238
1589572800,2020-05-15 20:00:00 UTC,9641.417760793964
1589576400,2020-05-15 21:00:00 UTC,9579.648699556783
1589580000,2020-05-15 22:00:00 UTC,9617.965363206109
1589583600,2020-05-15 23:00:00 UTC,9591.13869973916
1589587200,2020-05-16 00:00:00 UTC,9617.200529606846
1589590800,2020-05-16 01:00:00 UTC,9586.420096340356
1589594400,2020-05-16 02:00:00 UTC,9624.53430403694
1589598000,2020-05-16 03:00:00 UTC,9611.807073032214
1589601600,2020-05-16 04:00:00 UTC,9725.42985273445
1589605200,2020-05-16 05:00:00 UTC,9611.222200279844
1589608800,2020-05-16 06:00:00 UTC,9649.088961811976
1589612400,2020-05-16 07:00:00 UTC,9635.709372737285
1589616000,2020-05-16 08:00:00 UTC,9661.63623196981
1589619600,2020-05-16 09:00:00 UTC,9642.793281529302
1589623200,2020-05-16 10:00:00 UTC,9680.390101791098
1589626800,2020-05-16 11:00:00 UTC,9680.007684991477
1589630400,2020-05-16 12:00:00 UTC,9680.795013696603
1589634000,2020-05-16 13:00:00 UTC,9642.725796211722
1589637600,2020-05-16 14:00:00 UTC,9667.572890362942
1589641200,2020-05-16 15:00:00 UTC,9642.00595282419
1589644800,2020-05-16 16:00:00 UTC,9655.138095734408
